Year,Season,T_mean,T_max,T_min,RH_min,Wind_max,Precip,RedFlag,SantaAna,DiurnalRange,Station,Total_Fires,Total_Acres_Burned,Max_Acres_Burned,PDSI,ONI,ENSO_Phase,ENSO_Phase_Code
2001,Spring,60.1355842780743,65.95730337078652,52.85168539325843,9.6,27.63,0.0,1,1,13.105617977528093,KNTD,0.0,0.0,0.0,0.6166666666666667,-0.34,Neutral,0.0
2001,Summer,63.938558631709235,70.19164835164835,57.401758241758245,50.25,21.85,0.11,0,0,12.78989010989011,KNTD,0.0,0.0,0.0,-0.3233333333333333,-0.08,Neutral,0.0
2001,Winter,54.16618462077534,60.90255813953488,46.58837209302325,5.06,134.64,0.0,0,4,14.31418604651163,KNTD,0.0,0.0,0.0,1.26,-0.68,La Nina,-1.0
2002,Fall,58.9323134263616,66.426,50.053999999999995,7.47,39.12,0.95,1,1,16.372000000000007,KNTD,0.0,0.0,0.0,-1.096666666666667,1.21,El Nino,1.0
2002,Spring,58.72186461220935,64.625,50.49704545454545,34.52,169.16,0.02,0,0,14.12795454545455,KNTD,1.0,21641.14,21641.14,-4.323333333333333,0.2,Neutral,0.0
2002,Summer,63.58589372061866,69.99213483146067,57.032134831460674,38.53,18.41,0.03,0,0,12.96,KNTD,0.0,0.0,0.0,-5.403333333333333,0.79,El Nino,1.0
2002,Winter,54.13733963076755,63.00551724137931,43.40413793103448,1.7,34.52,0.0,4,4,19.601379310344832,KNTD,0.0,0.0,0.0,-2.033333333333333,-0.15,Neutral,0.0
2003,Fall,58.80157533071739,66.56,50.60620689655172,7.69,100.13,1.14,0,0,15.953793103448284,KNTD,3.0,180005.68,107540.4,-0.88,0.29,Neutral,0.0
2003,Spring,58.77479174304435,64.93727272727273,51.38545454545454,17.34,31.07,1.05,0,0,13.551818181818184,KNTD,0.0,0.0,0.0,1.97,-0.04,Neutral,0.0
2003,Summer,66.33250223062147,72.4643956043956,60.127472527472534,44.61,123.14,0.0,0,0,12.336923076923073,KNTD,0.0,0.0,0.0,0.9666666666666668,0.08,Neutral,0.0
2003,Winter,57.57889261433143,66.13720930232559,47.632790697674416,10.02,149.61,0.0,2,5,18.50441860465117,KNTD,0.0,0.0,0.0,-0.0066666666666666,0.92,El Nino,1.0
2004,Fall,59.19520331138548,67.27790697674418,50.09418604651163,10.08,32.21,1.5799999999999998,1,5,17.183720930232546,KNTD,0.0,0.0,0.0,3.1133333333333333,0.67,El Nino,1.0
2004,Spring,60.88055820612986,68.51168539325843,52.15191011235956,9.06,25.32,0.0,0,0,16.359775280898873,KNTD,0.0,0.0,0.0,-2.8533333333333335,0.17,Neutral,0.0
2004,Summer,66.07907210868169,73.71695652173914,57.34086956521739,8.41,27.63,0.0,0,0,16.376086956521746,KNTD,0.0,0.0,0.0,-3.463333333333334,0.47,Neutral,0.0
2004,Winter,55.343179689782474,63.940000000000005,46.854,12.25,32.21,2.6799999999999997,0,2,17.086000000000006,KNTD,0.0,0.0,0.0,-1.66,0.37,Neutral,0.0
2005,Fall,60.19306948016884,68.53780487804879,50.88024390243903,6.57,29.93,0.66,3,4,17.657560975609762,KNTD,0.0,0.0,0.0,3.5833333333333335,-0.29,Neutral,0.0
2005,Spring,60.12921372252985,67.18494382022472,51.25191011235955,18.65,33.38,2.25,0,0,15.933033707865164,KNTD,0.0,0.0,0.0,5.34,0.43,Neutral,0.0
2005,Summer,64.44029844507875,71.862,55.6,13.0,24.16,0.03,0,0,16.261999999999993,KNTD,0.0,0.0,0.0,4.416666666666667,-0.06,Neutral,0.0
2005,Winter,57.39184794785661,64.1,50.12827586206896,15.71,97.82,0.48,0,3,13.971724137931034,KNTD,0.0,0.0,0.0,6.346666666666667,0.64,El Nino,1.0
2006,Fall,60.182660170542,68.93642857142856,50.24428571428571,4.42,35.68,41.23,3,4,18.692142857142848,KNTD,0.0,0.0,0.0,-1.356666666666667,0.77,El Nino,1.0
2006,Spring,60.25796098631069,66.05272727272728,53.8925,20.04,75.94,2.56,0,0,12.160227272727283,KNTD,0.0,0.0,0.0,3.3366666666666664,-0.37,Neutral,0.0
2006,Summer,66.2674305647759,73.16337078651685,58.26786516853933,36.01,28.77,31.47,0,0,14.89550561797752,KNTD,0.0,0.0,0.0,-0.2866666666666666,0.1,Neutral,0.0
2006,Winter,55.26880967041514,63.04581395348837,45.449767441860466,6.85,29.93,0.0,2,4,17.596046511627904,KNTD,0.0,0.0,0.0,1.7633333333333334,-0.85,La Nina,-1.0
2007,Fall,56.84104476242702,66.47195652173913,47.99847826086956,5.96,34.52,0.02,5,7,18.47347826086957,KNTD,0.0,0.0,0.0,-4.996666666666667,-1.34,La Nina,-1.0
2007,Spring,57.90226578454595,65.2821978021978,50.87428571428572,8.36,34.52,1.83,0,0,14.40791208791208,KNTD,0.0,0.0,0.0,-4.920000000000001,-0.32,Neutral,0.0
2007,Summer,63.85297527432931,72.1791304347826,56.50934782608695,42.23,28.77,0.01,0,0,15.669782608695655,KNTD,0.0,0.0,0.0,-5.886666666666667,-0.56,La Nina,-1.0
2007,Winter,55.29707473112088,63.658,46.291999999999994,6.98,29.93,0.0,4,5,17.366000000000007,KNTD,0.0,0.0,0.0,-2.8466666666666662,0.66,El Nino,1.0
2008,Fall,57.559795746606866,67.93934782608696,47.85369565217391,4.71,29.93,0.24,3,4,20.085652173913047,KNTD,0.0,0.0,0.0,-3.776666666666667,-0.35,Neutral,0.0
2008,Spring,58.48574104796748,67.55494505494505,50.26901098901099,6.92,26.46,0.0,0,0,17.285934065934065,KNTD,0.0,0.0,0.0,-4.163333333333333,-1.01,La Nina,-1.0
2008,Summer,64.54975309732056,71.79760869565217,58.83173913043479,34.58,21.85,1.63,0,0,12.965869565217382,KNTD,0.0,0.0,0.0,-4.31,-0.37,Neutral,0.0
2008,Winter,53.66299107121164,62.49120879120879,44.75824175824176,7.83,37.98,10.63,6,7,17.732967032967032,KNTD,0.0,0.0,0.0,-3.3000000000000003,-1.64,La Nina,-1.0
2009,Fall,56.71143362624027,67.14695652173914,47.77152173913044,7.43,29.93,1.33,0,0,19.3754347826087,KNTD,0.0,0.0,0.0,0.8266666666666667,1.01,El Nino,1.0
2009,Spring,58.05480925685125,65.85384615384615,50.77142857142857,10.23,36.82,0.0,0,0,15.082417582417577,KNTD,0.0,0.0,0.0,-3.986666666666667,-0.33,Neutral,0.0
2009,Summer,63.195647245203325,71.67434782608696,56.17282608695652,26.97,31.07,0.0,0,0,15.50152173913044,KNTD,0.0,0.0,0.0,-3.91,0.45,Neutral,0.0
2009,Winter,54.94823452890088,64.032,45.959999999999994,6.66,31.07,0.18,6,7,18.072000000000003,KNTD,0.0,0.0,0.0,-3.706666666666667,-0.85,La Nina,-1.0
2010,Fall,57.66909344599649,65.7754347826087,49.66347826086957,3.62,26.46,21.84,1,1,16.11195652173913,KNTD,0.0,0.0,0.0,2.393333333333333,-1.64,La Nina,-1.0
2010,Spring,56.9690693469644,64.93208791208791,50.04945054945055,1.87,33.38,0.01,1,0,14.88263736263736,KNTD,0.0,0.0,0.0,0.7433333333333333,0.35,Neutral,0.0
2010,Summer,60.55918228480153,68.62021739130435,54.572391304347825,11.55,69.05,0.0,0,0,14.047826086956526,KNTD,0.0,0.0,0.0,0.8366666666666666,-1.05,La Nina,-1.0
2010,Winter,54.73259608153115,63.41,46.408,11.53,35.68,0.17,2,4,17.001999999999995,KNTD,0.0,0.0,0.0,0.92,1.5,El Nino,1.0
2011,Fall,55.849886871380626,65.59347826086957,46.58978260869566,6.14,32.21,10.68,3,3,19.003695652173917,KNTD,0.0,0.0,0.0,0.0233333333333333,-1.01,La Nina,-1.0
2011,Spring,57.23839642098827,64.98153846153846,49.85164835164835,9.53,33.38,0.02,1,1,15.129890109890113,KNTD,0.0,0.0,0.0,0.0633333333333333,-0.73,La Nina,-1.0
2011,Summer,62.46711655168356,69.74326086956522,56.80282608695652,44.33,19.57,0.1,0,0,12.940434782608698,KNTD,0.0,0.0,0.0,0.3733333333333333,-0.48,Neutral,0.0
2011,Winter,53.203450228127494,61.988,44.69,13.68,35.68,0.01,2,5,17.298000000000002,KNTD,0.0,0.0,0.0,2.4499999999999997,-1.42,La Nina,-1.0
2012,Fall,58.74352603237415,66.74782608695652,50.89217391304348,13.67,26.46,0.8300000000000001,0,1,15.855652173913043,KNTD,0.0,0.0,0.0,-3.6466666666666665,0.27,Neutral,0.0
2012,Spring,58.40350321765578,65.92901098901099,49.84769230769231,9.16,33.38,0.01,0,0,16.081318681318677,KNTD,0.0,0.0,0.0,-2.6133333333333333,-0.47,Neutral,0.0
2012,Summer,63.96144051222554,71.89934782608695,57.673478260869565,50.19,65.59,53.16,0,1,14.225869565217389,KNTD,0.0,0.0,0.0,-3.826666666666666,0.25,Neutral,0.0
2012,Winter,53.67750487651913,63.77494505494506,44.24197802197802,5.96,36.82,0.4599999999999999,5,6,19.532967032967036,KNTD,0.0,0.0,0.0,-2.106666666666667,-0.86,La Nina,-1.0
2013,Fall,62.76390502201905,73.056,52.379999999999995,5.37,32.21,0.04,5,6,20.676,KNTD,0.0,0.0,0.0,-6.703333333333333,-0.18,Neutral,0.0
2013,Spring,63.788730438967086,68.618,58.566,10.73,32.21,0.03,0,0,10.051999999999992,KNTD,2.0,48502.0,24251.0,-6.510000000000001,-0.3,Neutral,0.0
2013,Summer,67.09719488240214,72.384,61.88400000000001,14.78,85.16,0.05,0,0,10.499999999999991,KNTD,0.0,0.0,0.0,-7.413333333333333,-0.4,Neutral,0.0
2013,Winter,56.700349892453296,64.14921348314607,46.40202247191011,9.66,27.63,0.27,1,1,17.747191011235962,KNTD,0.0,0.0,0.0,-4.3566666666666665,-0.43,Neutral,0.0
2014,Fall,63.528853205205095,72.78369565217392,55.17304347826087,6.13,41.43,1.48,1,1,17.610652173913046,KNTD,0.0,0.0,0.0,-6.283333333333334,0.49,Neutral,0.0
2014,Spring,64.91205496827229,72.062,57.194,5.61,32.21,0.01,2,2,14.867999999999997,KNTD,0.0,0.0,0.0,-7.363333333333333,0.04,Neutral,0.0
2014,Summer,70.61045498378495,78.48153846153846,63.67208791208791,40.07,19.57,0.0,0,0,14.809450549450553,KNTD,0.0,0.0,0.0,-7.616666666666667,0.05,Neutral,0.0
2014,Winter,60.11253354124578,70.292,50.574,4.3,34.52,0.06,1,1,19.718000000000004,KNTD,0.0,0.0,0.0,-7.026666666666666,-0.42,Neutral,0.0
2015,Fall,61.53012320819911,71.9404347826087,51.27760869565218,0.62,29.93,0.02,1,1,20.662826086956528,KNTD,1.0,1287.0,1287.0,-5.06,2.42,El Nino,1.0
2015,Spring,62.56079718026717,70.92945054945055,55.22197802197802,8.93,29.93,0.2,0,0,15.707472527472532,KNTD,0.0,0.0,0.0,-6.133333333333333,0.7,El Nino,1.0
2015,Summer,70.72286611711702,78.20913043478261,63.8345652173913,39.28,24.16,0.24,0,0,14.374565217391307,KNTD,0.0,0.0,0.0,-5.516666666666667,1.52,El Nino,1.0
2015,Winter,61.54900521447464,71.512,52.92,4.03,31.07,0.35,2,3,18.592,KNTD,0.0,0.0,0.0,-5.676666666666667,0.55,El Nino,1.0
2016,Fall,61.14743802854125,70.63347826086957,51.80586956521739,8.17,29.93,2.9,3,4,18.827608695652177,KNTD,0.0,0.0,0.0,-4.533333333333333,-0.69,La Nina,-1.0
2016,Spring,61.2095327525552,68.62505494505494,53.90659340659341,12.73,31.07,0.27,0,0,14.718461538461533,KNTD,1.0,2304.0,2304.0,-5.303333333333334,0.94,El Nino,1.0
2016,Summer,68.25657168544183,74.75195652173913,61.01913043478261,5.18,23.02,0.0,0,0,13.73282608695652,KNTD,1.0,32580.44,32580.44,-5.66,-0.36,Neutral,0.0
2016,Winter,57.880416009812464,66.91799999999999,48.824,11.53,37.98,2.45,2,2,18.09399999999999,KNTD,0.0,0.0,0.0,-4.916666666666667,2.48,El Nino,1.0
2017,Fall,62.66751770664152,73.58195652173913,52.57869565217391,4.32,33.38,0.0,6,6,21.003260869565217,KNTD,1.0,281893.0,281893.0,-3.8666666666666663,-0.65,La Nina,-1.0
2017,Spring,60.94479120570999,68.24725274725274,53.50307692307692,11.31,29.93,0.16,0,0,14.744175824175828,KNTD,0.0,0.0,0.0,-2.2933333333333334,0.2,Neutral,0.0
2017,Summer,68.14503399213123,75.21369565217391,61.92304347826087,11.97,25.32,0.03,0,0,13.290652173913038,KNTD,0.0,0.0,0.0,-3.0966666666666662,0.14,Neutral,0.0
2017,Winter,56.31188811314568,63.19799999999999,49.36599999999999,15.71,37.98,2.91,0,3,13.832,KNTD,0.0,0.0,0.0,-1.3266666666666669,-0.34,Neutral,0.0
2018,Fall,60.22267896184351,70.45347826086957,50.776739130434784,4.67,32.21,1.8,3,4,19.67673913043479,KNTD,2.0,101330.0,96949.0,-4.3500000000000005,0.76,El Nino,1.0
2018,Spring,60.3113755298578,67.35912087912088,53.418021978021976,15.18,28.77,0.04,0,0,13.941098901098904,KNTD,0.0,0.0,0.0,-4.553333333333334,-0.5,La Nina,-1.0
2018,Summer,67.6243054608909,75.13934782608695,58.65369565217392,11.46,19.57,0.0,0,0,16.48565217391303,KNTD,0.0,0.0,0.0,-4.833333333333333,0.09,Neutral,0.0
2018,Winter,56.95207979665902,66.00800000000001,47.968,7.03,36.82,4.08,0,1,18.040000000000013,KNTD,0.0,0.0,0.0,-4.63,-0.92,La Nina,-1.0
2019,Fall,59.01727588774591,69.1191304347826,49.70652173913044,4.2,32.21,6.85,5,8,19.412608695652168,KNTD,2.0,12374.0,9999.0,0.9433333333333334,0.35,Neutral,0.0
2019,Spring,60.158084188966875,66.50857142857143,54.589010989010994,29.85,34.52,1.64,0,0,11.919560439560437,KNTD,0.0,0.0,0.0,1.5633333333333332,0.66,El Nino,1.0
2019,Summer,65.1728545210243,73.33347826086957,58.25260869565217,39.28,21.85,0.0,0,0,15.080869565217398,KNTD,0.0,0.0,0.0,1.5333333333333332,0.28,Neutral,0.0
2019,Winter,54.76214501850267,62.73,45.924,11.2,35.68,9.43,0,4,16.805999999999997,KNTD,0.0,0.0,0.0,1.4466666666666663,0.75,El Nino,1.0
2020,Fall,59.215787286096656,70.18739130434783,49.31913043478261,5.37,39.13,1.76,5,6,20.86826086956522,KNTD,0.0,0.0,0.0,-1.67,-1.17,La Nina,-1.0
2020,Spring,61.2252990709978,68.53802197802197,54.17164835164835,12.16,28.77,2.83,0,0,14.366373626373624,KNTD,0.0,0.0,0.0,1.5599999999999998,0.19,Neutral,0.0
2020,Summer,65.24018304930381,73.40782608695653,59.099782608695655,9.41,24.17,0.0,0,0,14.308043478260878,KNTD,0.0,0.0,0.0,-0.3066666666666666,-0.41,Neutral,0.0
2020,Winter,55.30378630110554,64.12109890109889,46.38021978021978,6.91,25.32,2.39,1,1,17.740879120879107,KNTD,0.0,0.0,0.0,-0.71,0.5,El Nino,1.0
2021,Fall,57.834198288317616,66.65978260869565,49.15869565217392,1.52,33.37,5.54,2,2,17.501086956521732,KNTD,0.0,0.0,0.0,-4.846666666666667,-0.81,La Nina,-1.0
2021,Spring,59.75740688536272,67.0189010989011,52.684175824175824,7.32,27.62,0.0,0,0,14.334725274725272,KNTD,0.0,0.0,0.0,-5.763333333333333,-0.66,La Nina,-1.0
2021,Summer,65.01971629001383,72.28869565217391,59.44021739130435,7.02,19.56,0.05,0,0,12.848478260869562,KNTD,0.0,0.0,0.0,-7.19,-0.4,Neutral,0.0
2021,Winter,54.743124758994945,64.75200000000001,44.45,7.0,36.82,1.63,7,8,20.302000000000007,KNTD,0.0,0.0,0.0,-3.1833333333333336,-1.05,La Nina,-1.0
2022,Fall,58.68159153951436,68.04891304347827,48.76152173913044,8.3,32.22,0.12,3,4,19.28739130434783,KNTD,0.0,0.0,0.0,-2.813333333333333,-0.99,La Nina,-1.0
2022,Spring,60.39995911912204,68.47472527472527,52.52593406593406,7.08,27.62,0.0,0,0,15.948791208791214,KNTD,0.0,0.0,0.0,-4.773333333333333,-1.06,La Nina,-1.0
2022,Summer,66.8323057062225,75.03565217391304,60.04282608695652,22.06,21.86,0.03,0,0,14.99282608695652,KNTD,0.0,0.0,0.0,-4.996666666666667,-0.81,La Nina,-1.0
2022,Winter,56.38277692156077,67.56400000000001,46.164,7.73,32.22,0.08,4,4,21.40000000000001,KNTD,0.0,0.0,0.0,-4.01,-0.97,La Nina,-1.0
2023,Fall,61.04519719786605,71.30652173913043,51.82152173913043,7.47,39.13,1.69,5,6,19.485,KNTD,1.0,2715.0,2715.0,1.5233333333333334,1.78,El Nino,1.0
2023,Spring,58.29881349623992,64.49098901098901,52.99472527472528,22.58,29.92,0.4,0,0,11.496263736263735,KNTD,0.0,0.0,0.0,3.5766666666666667,0.16,Neutral,0.0
2023,Summer,67.27187788967413,74.28813186813187,60.861318681318686,41.25,25.32,0.03,0,0,13.426813186813185,KNTD,0.0,0.0,0.0,3.11,1.07,El Nino,1.0
2023,Winter,52.92590058319878,60.504,45.248000000000005,15.45,37.98,0.23,0,2,15.255999999999991,KNTD,0.0,0.0,0.0,3.7533333333333334,-0.68,La Nina,-1.0
2024,Fall,58.153341961604006,67.77304347826087,49.28586956521739,8.6,36.82,0.03,2,2,18.48717391304348,KNTD,2.0,23939.06,19902.06,-1.8766666666666667,-0.26,Neutral,0.0
2024,Spring,58.8685939132382,65.4246153846154,52.75736263736264,19.19,28.77,0.1,0,0,12.667252747252752,KNTD,0.0,0.0,0.0,2.796666666666667,0.71,El Nino,1.0
2024,Summer,64.24637588953956,72.8404347826087,56.69717391304348,35.12,23.02,0.0,0,0,16.143260869565218,KNTD,0.0,0.0,0.0,0.9633333333333332,0.04,Neutral,0.0
2024,Winter,55.25569408873343,62.74835164835165,47.99428571428571,19.79,36.82,0.06,0,3,14.754065934065942,KNTD,0.0,0.0,0.0,2.306666666666666,1.78,El Nino,1.0
2025,Winter,55.25780684376146,63.81348314606741,46.78831460674157,6.61,41.43,0.0,3,4,17.02516853932584,KNTD,0.0,0.0,0.0,-3.223333333333333,-0.59,La Nina,-1.0
2001,Fall,45.754999999999995,55.99,42.01,70.0,1.01,0.0,0,0,13.980000000000004,OZNC1,0.0,0.0,0.0,-0.47,-0.29,Neutral,0.0
2002,Fall,49.825049504415425,68.42282608695652,35.97934782608696,4.0,20.0,4.08,0,0,32.44347826086956,OZNC1,0.0,0.0,0.0,-1.096666666666667,1.21,El Nino,1.0
2002,Spring,62.557080518726885,83.05626373626373,42.41736263736264,3.0,18.99,0.4699999999999997,0,0,40.638901098901094,OZNC1,1.0,21641.14,21641.14,-4.323333333333333,0.2,Neutral,0.0
2002,Summer,74.19619067606398,97.27130434782607,51.37989130434782,1.0,18.01,0.21,0,0,45.89141304347825,OZNC1,0.0,0.0,0.0,-5.403333333333333,0.79,El Nino,1.0
2002,Winter,44.77300396745208,65.36633333333333,30.221888888888888,4.0,22.01,0.92,0,0,35.144444444444446,OZNC1,0.0,0.0,0.0,-2.033333333333333,-0.15,Neutral,0.0
2003,Fall,50.23257017771673,69.1295652173913,36.24989130434783,2.0,14.99,3.1799999999999997,0,0,32.879673913043476,OZNC1,3.0,180005.68,107540.4,-0.88,0.29,Neutral,0.0
2003,Spring,59.383976159216786,78.26428571428572,42.24263736263736,6.0,18.01,16.16,0,0,36.02164835164836,OZNC1,0.0,0.0,0.0,1.97,-0.04,Neutral,0.0
2003,Summer,75.12603124631838,96.32619565217392,54.83641304347826,4.0,15.99,0.0,0,0,41.48978260869566,OZNC1,0.0,0.0,0.0,0.9666666666666668,0.08,Neutral,0.0
2003,Winter,47.414134160116255,65.07887640449438,35.11213483146067,5.0,21.0,7.23,0,0,29.96674157303371,OZNC1,0.0,0.0,0.0,-0.0066666666666666,0.92,El Nino,1.0
2004,Fall,47.705496776835545,66.39282608695653,34.52315217391305,5.0,18.01,12.61,0,0,31.869673913043485,OZNC1,0.0,0.0,0.0,3.1133333333333333,0.67,El Nino,1.0
2004,Spring,62.826005568277054,83.25263736263736,43.2632967032967,4.0,17.0,11.400000000000002,0,0,39.989340659340655,OZNC1,0.0,0.0,0.0,-2.8533333333333335,0.17,Neutral,0.0
2004,Summer,73.10777365613069,95.81565217391304,50.93489130434783,2.0,18.01,0.02,0,0,44.88076086956522,OZNC1,0.0,0.0,0.0,-3.463333333333334,0.47,Neutral,0.0
2004,Winter,46.139093738097465,63.1865934065934,33.527362637362636,7.0,15.99,13.27,0,0,29.659230769230767,OZNC1,0.0,0.0,0.0,-1.66,0.37,Neutral,0.0
2005,Fall,51.40961526025172,69.76097826086956,37.30467391304348,3.0,17.0,2.78,0,0,32.456304347826084,OZNC1,0.0,0.0,0.0,3.5833333333333335,-0.29,Neutral,0.0
2005,Spring,62.5278029141271,81.11835820895523,43.9710447761194,3.0,17.0,1.8299999999999983,0,0,37.14731343283583,OZNC1,0.0,0.0,0.0,5.34,0.43,Neutral,0.0
2005,Summer,72.33864207563074,93.4345652173913,50.93565217391304,2.0,14.99,0.58,0,0,42.498913043478254,OZNC1,0.0,0.0,0.0,4.416666666666667,-0.06,Neutral,0.0
2005,Winter,45.63809140342913,59.97421052631579,34.98657894736842,10.0,4.0,17.799999999999997,0,0,24.987631578947365,OZNC1,0.0,0.0,0.0,6.346666666666667,0.64,El Nino,1.0
2006,Fall,49.47808830053846,69.73760869565217,35.26032608695652,3.0,17.0,0.6499999999999999,0,0,34.47728260869565,OZNC1,0.0,0.0,0.0,-1.356666666666667,0.77,El Nino,1.0
2006,Spring,62.01164033706114,80.08747252747253,44.495274725274726,6.0,17.0,3.6999999999999993,0,0,35.5921978021978,OZNC1,0.0,0.0,0.0,3.3366666666666664,-0.37,Neutral,0.0
2006,Summer,73.15431611756233,94.09804347826088,51.9895652173913,4.0,14.99,0.3,0,0,42.108478260869575,OZNC1,0.0,0.0,0.0,-0.2866666666666666,0.1,Neutral,0.0
2006,Winter,43.85913608805645,59.79459770114943,31.94149425287356,2.0,22.01,6.090000000000001,0,0,27.853103448275867,OZNC1,0.0,0.0,0.0,1.7633333333333334,-0.85,La Nina,-1.0
2007,Fall,49.96266566966802,68.9545652173913,35.94608695652174,1.0,21.0,0.76,0,0,33.008478260869566,OZNC1,0.0,0.0,0.0,-4.996666666666667,-1.34,La Nina,-1.0
2007,Spring,63.609820559874905,84.85714285714286,42.83516483516483,1.0,18.99,0.09,0,0,42.02197802197803,OZNC1,0.0,0.0,0.0,-4.920000000000001,-0.32,Neutral,0.0
2007,Summer,72.24507524164936,93.565,51.63065217391305,1.0,18.01,0.41,0,0,41.93434782608695,OZNC1,0.0,0.0,0.0,-5.886666666666667,-0.56,La Nina,-1.0
2007,Winter,45.740426328502416,65.36788888888888,30.967111111111112,3.0,18.01,0.52,0,0,34.400777777777776,OZNC1,0.0,0.0,0.0,-2.8466666666666662,0.66,El Nino,1.0
2008,Fall,51.5778129568368,70.40304347826087,37.792391304347824,1.0,15.99,1.89,0,0,32.610652173913046,OZNC1,0.0,0.0,0.0,-3.776666666666667,-0.35,Neutral,0.0
2008,Spring,61.95953933747412,82.63681318681319,41.956373626373626,4.0,15.99,0.1699999999999999,0,0,40.68043956043956,OZNC1,0.0,0.0,0.0,-4.163333333333333,-1.01,La Nina,-1.0
2008,Summer,74.78257905005962,96.30347826086955,53.490108695652175,3.0,14.99,0.0,0,0,42.81336956521739,OZNC1,0.0,0.0,0.0,-4.31,-0.37,Neutral,0.0
2008,Winter,44.77759939594567,62.30736263736264,31.956263736263736,4.0,20.0,3.8,0,0,30.3510989010989,OZNC1,0.0,0.0,0.0,-3.3000000000000003,-1.64,La Nina,-1.0
2009,Fall,48.63394491634331,68.17423913043478,34.71815217391305,2.0,17.0,1.0100000000000002,0,0,33.45608695652174,OZNC1,0.0,0.0,0.0,0.8266666666666667,1.01,El Nino,1.0
2009,Spring,61.6624358974359,81.13142857142857,43.27604395604396,3.0,18.01,0.5100000000000002,0,0,37.855384615384615,OZNC1,0.0,0.0,0.0,-3.986666666666667,-0.33,Neutral,0.0
2009,Summer,74.50857198342116,96.69576086956522,53.22760869565217,2.0,15.99,0.08,0,0,43.46815217391305,OZNC1,0.0,0.0,0.0,-3.91,0.45,Neutral,0.0
2009,Winter,46.202601723208986,63.120777777777775,33.577888888888886,4.0,17.0,0.95,0,0,29.54288888888889,OZNC1,0.0,0.0,0.0,-3.706666666666667,-0.85,La Nina,-1.0
2010,Fall,49.71381871639702,66.16326086956522,37.70695652173913,6.0,20.0,8.42,0,0,28.45630434782609,OZNC1,0.0,0.0,0.0,2.393333333333333,-1.64,La Nina,-1.0
2010,Spring,58.21775481764613,76.48362637362638,41.07703296703297,5.0,18.99,0.2000000000000001,0,0,35.40659340659341,OZNC1,0.0,0.0,0.0,0.7433333333333333,0.35,Neutral,0.0
2010,Summer,72.60898006530331,94.90184782608696,50.55576086956522,4.0,15.99,0.05,0,0,44.34608695652173,OZNC1,0.0,0.0,0.0,0.8366666666666666,-1.05,La Nina,-1.0
2010,Winter,45.020705515297905,61.333666666666666,33.25522222222222,2.0,18.99,1.62,0,0,28.078444444444443,OZNC1,0.0,0.0,0.0,0.92,1.5,El Nino,1.0
2011,Fall,49.05938944334651,69.34826086956522,35.0654347826087,3.0,15.99,2.21,0,0,34.282826086956526,OZNC1,0.0,0.0,0.0,0.0233333333333333,-1.01,La Nina,-1.0
2011,Spring,58.4953149386845,77.75857142857143,40.68032967032967,5.0,15.99,0.6700000000000017,0,0,37.07824175824176,OZNC1,0.0,0.0,0.0,0.0633333333333333,-0.73,La Nina,-1.0
2011,Summer,73.20468297101449,94.89304347826086,52.04565217391304,2.0,14.99,1.13,0,0,42.84739130434782,OZNC1,0.0,0.0,0.0,0.3733333333333333,-0.48,Neutral,0.0
2011,Winter,44.604660225442835,62.21077777777778,31.93477777777778,5.0,17.0,10.12,0,0,30.276,OZNC1,0.0,0.0,0.0,2.4499999999999997,-1.42,La Nina,-1.0
2012,Fall,50.77881909119551,69.16315217391305,37.53304347826087,6.0,14.99,1.09,0,0,31.630108695652176,OZNC1,0.0,0.0,0.0,-3.6466666666666665,0.27,Neutral,0.0
2012,Spring,68.63682934532729,81.5847191011236,51.30370786516853,3.0,17.0,0.3599999999999994,0,0,30.281011235955063,OZNC1,0.0,0.0,0.0,-2.6133333333333333,-0.47,Neutral,0.0
2012,Summer,79.27310349899452,94.61155555555555,62.27688888888889,2.0,21.0,0.1,0,0,32.33466666666668,OZNC1,0.0,0.0,0.0,-3.826666666666666,0.25,Neutral,0.0
2012,Winter,48.70446633316823,65.80274725274725,33.551098901098904,2.0,18.99,1.3300000000000003,0,0,32.25164835164835,OZNC1,0.0,0.0,0.0,-2.106666666666667,-0.86,La Nina,-1.0
2013,Fall,50.392864169817265,70.90152173913043,35.21804347826087,3.0,22.01,0.8199999999999998,0,0,35.68347826086956,OZNC1,0.0,0.0,0.0,-6.703333333333333,-0.18,Neutral,0.0
2013,Spring,64.94884038063385,85.80197802197802,45.0443956043956,2.0,21.0,0.09,0,0,40.75758241758241,OZNC1,2.0,48502.0,24251.0,-6.510000000000001,-0.3,Neutral,0.0
2013,Summer,73.89578994099789,94.96652173913044,53.39108695652173,1.0,18.01,0.32,0,0,41.57543478260871,OZNC1,0.0,0.0,0.0,-7.413333333333333,-0.4,Neutral,0.0
2013,Winter,46.04379451825013,64.64388888888888,32.044,3.0,18.01,1.77,0,0,32.599888888888884,OZNC1,0.0,0.0,0.0,-4.3566666666666665,-0.43,Neutral,0.0
2014,Fall,53.07678151386263,72.30554347826087,38.83760869565217,1.0,14.99,4.66,0,0,33.4679347826087,OZNC1,0.0,0.0,0.0,-6.283333333333334,0.49,Neutral,0.0
2014,Spring,64.30959706959707,85.06626373626374,44.011538461538464,2.0,18.01,0.5099999999999998,0,0,41.05472527472527,OZNC1,0.0,0.0,0.0,-7.363333333333333,0.04,Neutral,0.0
